"lon","lat","price","finished_squarefeet","year_built","date","address","city","state","zip","acres","num_dwellings","class","condition","total_squarefeet","bedrooms","full_baths","half_baths","month","address_city"
-123.2765557,44.5920147,3400000,0,2005,2015-09-17,"2211 NW PROFESSIONAL DR STE 202","CORVALLIS","OR","97330",0.73,0,"Commercial","0",18378,0,0,0,9,"2211 NW PROFESSIONAL DR STE 202, CORVALLIS, OR"
-123.291512,44.573444,287500,1376,1978,2015-09-16,"3622 NW POLK AVE","CORVALLIS","OR","97330",0.19,1,"Dwelling","AV",1860,4,2,0,9,"3622 NW POLK AVE, CORVALLIS, OR"
-123.2678614,44.5712591,343500,1729,1939,2015-09-16,"535 NW 12TH ST","CORVALLIS","OR","97330",0.12,1,"Dwelling","G",1969,4,2,0,9,"535 NW 12TH ST, CORVALLIS, OR"
-123.2909884,44.5818099,369000,1986,1961,2015-09-16,"3600 NW HAYES AVE","CORVALLIS","OR","97330-1748",0.34,1,"Dwelling","AV",3368,4,2,0,9,"3600 NW HAYES AVE, CORVALLIS, OR"
-123.258273,44.596258,239000,1411,1994,2015-09-15,"824 NW SUNDANCE CIR","CORVALLIS","OR","97330",0.08,1,"Dwelling","AV",1847,3,2,1,9,"824 NW SUNDANCE CIR, CORVALLIS, OR"
-123.308591,44.554191,248000,2408,1945,2015-09-15,"1220 SW GEROLD ST","CORVALLIS","OR","97333",0.42,1,"Dwelling","AV",3888,5,4,0,9,"1220 SW GEROLD ST, CORVALLIS, OR"
-123.2922829,44.5559954,405000,2128,2011,2015-09-15,"3725 SW DEON DR","CORVALLIS","OR","97333",0.21,1,"Dwelling","AV",2588,3,3,0,9,"3725 SW DEON DR, CORVALLIS, OR"
-123.296384,44.542822,350000,2756,1978,2015-09-15,"3989 SW FAIRHAVEN CT","CORVALLIS","OR","97333",0.04,1,"Dwelling","AV",3406,2,2,1,9,"3989 SW FAIRHAVEN CT, CORVALLIS, OR"
-123.2463352,44.5946242,55000,1125,1994,2015-09-15,"2601 NE JACK LONDON ST SPACE 28","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",1449,0,2,0,9,"2601 NE JACK LONDON ST SPACE 28, CORVALLIS, OR"
-123.269647,44.582499,329500,1831,1963,2015-09-14,"1515 NW 14TH PL","CORVALLIS","OR","97330-4664",0.22,1,"Dwelling","G",2271,4,2,1,9,"1515 NW 14TH PL, CORVALLIS, OR"
-123.30084,44.554648,234000,1640,1957,2015-09-14,"4349 SW PHILOMATH BLVD","CORVALLIS","OR","97333",0.33,1,"Dwelling","G",1640,3,2,0,9,"4349 SW PHILOMATH BLVD, CORVALLIS, OR"
-123.258024,44.530218,231000,1438,2005,2015-09-14,"3531 SE QUAYSIDE ST","CORVALLIS","OR","97333",0.06,1,"Dwelling","AV",1878,3,2,1,9,"3531 SE QUAYSIDE ST, CORVALLIS, OR"
-123.26523,44.577045,246000,3114,1962,2015-09-14,"1137 NW DIXON ST","CORVALLIS","OR","97330-4643",0.28,1,"Dwelling","F",3494,6,4,0,9,"1137 NW DIXON ST, CORVALLIS, OR"
-123.258838,44.592949,192000,1238,1978,2015-09-11,"856 NW OAK AVE","CORVALLIS","OR","97330",0.13,1,"Dwelling","AV",1744,3,2,0,9,"856 NW OAK AVE, CORVALLIS, OR"
-123.297102,44.5954229,350000,1870,1993,2015-09-11,"4115 NW TAMARACK DR","CORVALLIS","OR","97330",0.11,1,"Dwelling","AV",2290,2,2,0,9,"4115 NW TAMARACK DR, CORVALLIS, OR"
-123.266202,44.537717,2e+05,1560,1914,2015-09-11,"2830 SE GLENN ST","CORVALLIS","OR","97333",0.14,1,"Dwelling","G",1560,4,1,0,9,"2830 SE GLENN ST, CORVALLIS, OR"
-123.263154,44.536056,1,996,1978,2015-09-11,"300 SE GOODNIGHT AVE SPACE 40","CORVALLIS","OR","97333-2158",0,1,"Mobile Home","AV",996,0,1,0,9,"300 SE GOODNIGHT AVE SPACE 40, CORVALLIS, OR"
-123.289972,44.571156,271500,1844,1946,2015-09-10,"338 NW 35TH ST","CORVALLIS","OR","97330-4909",0.12,1,"Dwelling","AV",2369,3,2,0,9,"338 NW 35TH ST, CORVALLIS, OR"
-123.287619,44.593701,292000,2150,1973,2015-09-10,"3309 NW WALNUT BLVD","CORVALLIS","OR","97330",0.13,1,"Dwelling","AV",2634,3,2,1,9,"3309 NW WALNUT BLVD, CORVALLIS, OR"
-123.28935,44.599155,457500,3415,1996,2015-09-10,"3238 NW SILKTASSEL DR","CORVALLIS","OR","97330",0.23,1,"Dwelling","AV",3899,3,3,1,9,"3238 NW SILKTASSEL DR, CORVALLIS, OR"
-123.243622,44.602144,345000,2800,1980,2015-09-10,"3320 NE LANCASTER ST","CORVALLIS","OR","97330",0.25,1,"Dwelling","AV",3600,8,4,0,9,"3320 NE LANCASTER ST, CORVALLIS, OR"
-123.2712436,44.5599751,333000,1993,1912,2015-09-10,"804 SW 11TH ST","CORVALLIS","OR","97333",0.11,1,"Dwelling","G",2473,4,3,0,9,"804 SW 11TH ST, CORVALLIS, OR"
-123.291271,44.588639,258000,1424,1975,2015-09-10,"3730 NW ROOSEVELT DR","CORVALLIS","OR","97330-1032",0.23,1,"Dwelling","G",1952,3,2,0,9,"3730 NW ROOSEVELT DR, CORVALLIS, OR"
-123.260025,44.535577,260000,1440,1997,2015-09-10,"755 SE SUMMERFIELD PL","CORVALLIS","OR","97333",0.16,1,"Dwelling","AV",1946,3,2,0,9,"755 SE SUMMERFIELD PL, CORVALLIS, OR"
-123.24968,44.590523,3500,1080,1965,2015-09-10,"755 NE CIRCLE BLVD SPACE 6","CORVALLIS","OR","97330-4242",0,1,"Mobile Home","F",1080,0,1,1,9,"755 NE CIRCLE BLVD SPACE 6, CORVALLIS, OR"
-123.2463352,44.5946242,42000,1080,1996,2015-09-10,"2601 NE JACK LONDON ST SPACE 35","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",1320,0,2,0,9,"2601 NE JACK LONDON ST SPACE 35, CORVALLIS, OR"
-123.286286,44.591602,242500,2472,1966,2015-09-09,"3177 NW ROOSEVELT DR","CORVALLIS","OR","97330-1165",0.36,1,"Dwelling","AV",2956,5,2,2,9,"3177 NW ROOSEVELT DR, CORVALLIS, OR"
-123.282237,44.592841,165000,1188,1978,2015-09-09,"2589 NW 29TH ST","CORVALLIS","OR","97330",0.17,1,"Dwelling","AV",1552,3,1,1,9,"2589 NW 29TH ST, CORVALLIS, OR"
-123.301838,44.544029,194556,2483,2007,2015-09-09,"4615 SW ORCHID CIR","CORVALLIS","OR","97333",0.18,1,"Dwelling","AV",2963,3,2,0,9,"4615 SW ORCHID CIR, CORVALLIS, OR"
-123.259873,44.594534,3500,720,1973,2015-09-09,"2655 NW HIGHLAND DR SPACE 34","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",720,0,1,0,9,"2655 NW HIGHLAND DR SPACE 34, CORVALLIS, OR"
-123.259662,44.52929,1,2064,2007,2015-09-08,"3577 SE OUTRIGGER PL","CORVALLIS","OR","97333",0.1,1,"Dwelling","AV",2484,3,2,1,9,"3577 SE OUTRIGGER PL, CORVALLIS, OR"
-123.3056813,44.5961692,445000,2931,1997,2015-09-08,"4650 NW CHENILLE PL","CORVALLIS","OR","97330",0.21,1,"Dwelling","AV",3351,4,2,1,9,"4650 NW CHENILLE PL, CORVALLIS, OR"
-123.293896,44.599308,364000,1943,1980,2015-09-08,"3638 NW OLEANDER PL","CORVALLIS","OR","97330-3338",0.2,1,"Dwelling","G",2333,4,2,0,9,"3638 NW OLEANDER PL, CORVALLIS, OR"
-123.27088,44.5704149,309000,2251,1936,2015-09-04,"402 NW 14TH ST","CORVALLIS","OR","97330-5908",0.11,1,"Dwelling","AV",2881,5,2,0,9,"402 NW 14TH ST, CORVALLIS, OR"
-123.294994,44.579078,90000,3100,1967,2015-09-04,"1230 NW KLINE PL","CORVALLIS","OR","97330-2915",0.27,1,"Dwelling","AV",3628,4,2,0,9,"1230 NW KLINE PL, CORVALLIS, OR"
-123.273413,44.5790859,270000,1712,1952,2015-09-04,"1350 NW 19TH ST","CORVALLIS","OR","97330-2655",0.19,1,"Dwelling","AV",1992,4,2,0,9,"1350 NW 19TH ST, CORVALLIS, OR"
-123.2594411,44.5283584,329900,2009,2015,2015-09-04,"940 SE BAYSHORE CIR","CORVALLIS","OR","97333",0.11,1,"Dwelling","AV",2451,3,2,1,9,"940 SE BAYSHORE CIR, CORVALLIS, OR"
-123.2578119,44.5287677,260000,1791,2005,2015-09-04,"3619 SE CORAL REEF PL","CORVALLIS","OR","97333",0.09,1,"Dwelling","AV",2209,3,2,1,9,"3619 SE CORAL REEF PL, CORVALLIS, OR"
-123.2475555,44.600345,168000,1176,1997,2015-09-04,"3191 NE FLINTLOCK PL","CORVALLIS","OR","97330",0.12,1,"Dwelling","AV",1440,3,2,0,9,"3191 NE FLINTLOCK PL, CORVALLIS, OR"
-123.263154,44.536056,35900,1080,1996,2015-09-04,"300 SE GOODNIGHT AVE SPACE 38","CORVALLIS","OR","97333",0,1,"Mobile Home","G",1080,0,2,0,9,"300 SE GOODNIGHT AVE SPACE 38, CORVALLIS, OR"
-123.3135743,44.5693142,7900,560,1996,2015-09-04,"200 NW 53RD ST SPACE 7","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",560,0,1,0,9,"200 NW 53RD ST SPACE 7, CORVALLIS, OR"
-123.292598,44.594582,360000,1883,1971,2015-09-03,"3763 NW CAMAS PL","CORVALLIS","OR","97330-3414",0.2,1,"Dwelling","G",2366,5,3,0,9,"3763 NW CAMAS PL, CORVALLIS, OR"
-123.302117,44.594642,275000,1782,1900,2015-09-03,"2857 NW GLENRIDGE DR","CORVALLIS","OR","97330-3208",0.49,1,"Dwelling","G",1958,3,2,0,9,"2857 NW GLENRIDGE DR, CORVALLIS, OR"
-123.2667742,44.5419383,105000,0,NA,2015-09-03,"2460 SW 3RD ST","CORVALLIS","OR","97333",0.48,0,NA,"0",0,0,0,0,9,"2460 SW 3RD ST, CORVALLIS, OR"
-123.301936,44.542767,394000,1881,2007,2015-09-03,"4521 SW HOLLYHOCK CIR","CORVALLIS","OR","97333",0.11,1,"Dwelling","AV",2388,3,2,0,9,"4521 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.280784,44.579635,262500,1584,1958,2015-09-02,"1309 NW 27TH ST","CORVALLIS","OR","97330-2444",0.2,1,"Dwelling","AV",1892,4,2,0,9,"1309 NW 27TH ST, CORVALLIS, OR"
-123.245429,44.600055,50000,1820,1999,2015-09-02,"277 NE CONIFER BLVD SPACE 5","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",1820,0,2,0,9,"277 NE CONIFER BLVD SPACE 5, CORVALLIS, OR"
-123.28484,44.592958,209000,1150,1971,2015-09-01,"3020 NW WALNUT BLVD","CORVALLIS","OR","97330-3528",0.18,1,"Dwelling","G",1486,4,2,0,9,"3020 NW WALNUT BLVD, CORVALLIS, OR"
-123.291048,44.593447,111287,976,1977,2015-09-01,"2707 NW MONTEREY DR","CORVALLIS","OR","97330",0.2,1,"Dwelling","AV",1570,2,1,0,9,"2707 NW MONTEREY DR, CORVALLIS, OR"
-123.288107,44.595059,225000,1122,1977,2015-09-01,"2924 NW 29TH ST","CORVALLIS","OR","97330",0.1,1,"Dwelling","AV",1606,2,2,0,9,"2924 NW 29TH ST, CORVALLIS, OR"
-123.2463352,44.5946242,40000,1080,1999,2015-09-01,"2601 NE JACK LONDON ST SPACE 169","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",1344,0,2,0,9,"2601 NE JACK LONDON ST SPACE 169, CORVALLIS, OR"
-123.292983,44.549365,305000,1415,1959,2015-08-31,"1625 SW MARTIN ST","CORVALLIS","OR","97333",0.21,1,"Dwelling","EX",1829,3,2,0,8,"1625 SW MARTIN ST, CORVALLIS, OR"
-123.296494,44.592185,181000,1343,1978,2015-08-31,"3985 NW WALNUT PL","CORVALLIS","OR","97330",0.06,1,"Dwelling","AV",1619,3,1,1,8,"3985 NW WALNUT PL, CORVALLIS, OR"
-123.266353,44.530184,225000,1777,1954,2015-08-31,"3445 SE 3RD ST","CORVALLIS","OR","97333",0.31,1,"Dwelling","AV",2239,3,2,0,8,"3445 SE 3RD ST, CORVALLIS, OR"
-123.2841821,44.5986513,1,1404,2002,2015-08-31,"2995 NW MORNING GLORY DR","CORVALLIS","OR","97330",0.03,1,"Dwelling","AV",1604,3,2,1,8,"2995 NW MORNING GLORY DR, CORVALLIS, OR"
-123.262143,44.58464,202500,1140,1934,2015-08-31,"1665 NW HIGHLAND DR","CORVALLIS","OR","97330",0.15,1,"Dwelling","G",1392,3,1,0,8,"1665 NW HIGHLAND DR, CORVALLIS, OR"
-123.302859,44.544378,365000,1666,2003,2015-08-31,"4649 SW HOLLYHOCK CIR","CORVALLIS","OR","97333-1384",0.16,1,"Dwelling","AV",2194,2,2,0,8,"4649 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.2584949,44.6006089,335000,2024,1977,2015-08-28,"3479 NW MAXINE CIR","CORVALLIS","OR","97330-3727",0.2,1,"Dwelling","G",2486,4,3,0,8,"3479 NW MAXINE CIR, CORVALLIS, OR"
-123.260266,44.5296499,330000,2291,2010,2015-08-28,"736 SE BAYSHORE CIR","CORVALLIS","OR","97333",0.09,1,"Dwelling","AV",2711,3,2,1,8,"736 SE BAYSHORE CIR, CORVALLIS, OR"
-123.286081,44.548737,209700,1680,1976,2015-08-28,"1695 SW KNOLLBROOK PL","CORVALLIS","OR","97333",0.21,1,"Dwelling","AV",2120,3,2,0,8,"1695 SW KNOLLBROOK PL, CORVALLIS, OR"
-123.2359439,44.5951802,337500,2806,1992,2015-08-28,"1032 NE DIANE PL","CORVALLIS","OR","97330",0.19,1,"Dwelling","AV",3245,4,2,1,8,"1032 NE DIANE PL, CORVALLIS, OR"
-123.25926,44.5399079,217500,1240,1950,2015-08-28,"805 SE BELL AVE","CORVALLIS","OR","97333",0.24,1,"Dwelling","G",1660,3,1,1,8,"805 SE BELL AVE, CORVALLIS, OR"
-123.287204,44.556328,283000,1476,1960,2015-08-27,"1025 SW STAMM PL","CORVALLIS","OR","97333",0.33,1,"Dwelling","AV",1960,3,1,1,8,"1025 SW STAMM PL, CORVALLIS, OR"
-123.2684698,44.5865329,262500,1448,1959,2015-08-27,"1800 NW 14TH ST","CORVALLIS","OR","97330-2032",0.19,1,"Dwelling","AV",1748,3,2,0,8,"1800 NW 14TH ST, CORVALLIS, OR"
-123.258816,44.60028,345500,1974,1978,2015-08-27,"747 NW FOX PL","CORVALLIS","OR","97330-3720",0.32,1,"Dwelling","G",2554,3,2,1,8,"747 NW FOX PL, CORVALLIS, OR"
-123.26078,44.533807,280000,1971,1999,2015-08-27,"744 SE NATLAND PL","CORVALLIS","OR","97333",0.19,1,"Dwelling","AV",2371,3,2,1,8,"744 SE NATLAND PL, CORVALLIS, OR"
-123.2905612,44.5854386,303500,1708,1987,2015-08-27,"1825 NW LANTANA DR","CORVALLIS","OR","97330-1773",0.2,1,"Dwelling","AV",2232,3,2,1,8,"1825 NW LANTANA DR, CORVALLIS, OR"
-123.2803916,44.5914974,350000,2314,1969,2015-08-27,"2605 NW ROOSEVELT DR","CORVALLIS","OR","97330",0.2,1,"Dwelling","G",2534,4,2,1,8,"2605 NW ROOSEVELT DR, CORVALLIS, OR"
-123.2835773,44.5907147,220000,1290,1961,2015-08-27,"2320 NW 29TH ST","CORVALLIS","OR","97330",0.2,1,"Dwelling","G",1629,3,2,0,8,"2320 NW 29TH ST, CORVALLIS, OR"
-123.2788091,44.5923743,11500000,0,1983,2015-08-26,"2300 NW WALNUT BLVD","CORVALLIS","OR","97330",6.03,0,"Commercial","0",120206,0,0,0,8,"2300 NW WALNUT BLVD, CORVALLIS, OR"
-123.2620435,44.5645659,204000,0,NA,2015-08-26,"6298 SW GRAND OAKS DR GARAGE # G23","CORVALLIS","OR","97333",0.01,0,"RES Feature","0",0,0,0,0,8,"6298 SW GRAND OAKS DR GARAGE # G23, CORVALLIS, OR"
-123.301704,44.601571,595000,2984,2000,2015-08-26,"3585 NW GLENRIDGE DR","CORVALLIS","OR","97330",0.38,1,"Dwelling","AV",3776,4,2,0,8,"3585 NW GLENRIDGE DR, CORVALLIS, OR"
-123.278662,44.550651,235000,1980,1939,2015-08-25,"1575 SW BROOKLANE DR","CORVALLIS","OR","97333",1.07,1,"Dwelling","F",2938,2,1,0,8,"1575 SW BROOKLANE DR, CORVALLIS, OR"
-123.282917,44.5750979,303100,1452,1929,2015-08-25,"725 NW 29TH ST","CORVALLIS","OR","97330-5242",0.16,1,"Dwelling","AV",2232,3,2,0,8,"725 NW 29TH ST, CORVALLIS, OR"
-123.291776,44.58075,343800,2452,1964,2015-08-25,"1380 NW FOREST DR","CORVALLIS","OR","97330",0.3,1,"Dwelling","AV",2972,4,2,0,8,"1380 NW FOREST DR, CORVALLIS, OR"
-123.245429,44.600055,5000,800,1970,2015-08-25,"277 NE CONIFER BLVD SPACE 147","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",800,0,1,0,8,"277 NE CONIFER BLVD SPACE 147, CORVALLIS, OR"
-123.258448,44.530531,234000,1443,2005,2015-08-24,"3505 SE MIDVALE DR","CORVALLIS","OR","97333",0.06,1,"Dwelling","AV",1883,3,2,1,8,"3505 SE MIDVALE DR, CORVALLIS, OR"
-123.293335,44.5815089,425000,2208,1960,2015-08-24,"3755 NW HAYES AVE","CORVALLIS","OR","97330-1749",0.25,1,"Dwelling","AV",2712,4,2,0,8,"3755 NW HAYES AVE, CORVALLIS, OR"
-123.298182,44.597328,358254,1886,1977,2015-08-24,"4167 NW JASMINE PL","CORVALLIS","OR","97330-3313",0.24,1,"Dwelling","G",2436,3,2,1,8,"4167 NW JASMINE PL, CORVALLIS, OR"
-123.2463352,44.5946242,65000,1620,1994,2015-08-24,"2601 NE JACK LONDON ST SPACE 3","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",1932,0,2,0,8,"2601 NE JACK LONDON ST SPACE 3, CORVALLIS, OR"
-123.266811,44.589376,229500,1047,1963,2015-08-21,"2125 NW 13TH ST","CORVALLIS","OR","97330",0.18,1,"Dwelling","AV",1369,3,1,1,8,"2125 NW 13TH ST, CORVALLIS, OR"
-123.303375,44.546938,351500,2574,2007,2015-08-21,"4791 SW ROSEBERRY ST","CORVALLIS","OR","97333",0.17,1,"Dwelling","AV",2992,3,3,0,8,"4791 SW ROSEBERRY ST, CORVALLIS, OR"
-123.303072,44.589331,365000,1771,1990,2015-08-21,"2212 NW MASER DR","CORVALLIS","OR","97330",0.2,1,"Dwelling","AV",2275,3,2,0,8,"2212 NW MASER DR, CORVALLIS, OR"
-123.3071505,44.5884486,415000,2372,2005,2015-08-21,"4890 NW ELMWOOD DR","CORVALLIS","OR","97330",0.34,1,"Dwelling","AV",2897,3,2,0,8,"4890 NW ELMWOOD DR, CORVALLIS, OR"
-123.259828,44.55145,205000,1228,1951,2015-08-21,"1440 SE VICA WAY","CORVALLIS","OR","97333",0.22,1,"Dwelling","AV",1628,2,1,0,8,"1440 SE VICA WAY, CORVALLIS, OR"
-123.295766,44.5929519,165000,1220,1978,2015-08-21,"3919 NW WALNUT PL","CORVALLIS","OR","97330",0.13,1,"Dwelling","AV",1460,3,1,1,8,"3919 NW WALNUT PL, CORVALLIS, OR"
-123.242611,44.598382,240000,1488,1969,2015-08-21,"3040 NE LANCASTER ST","CORVALLIS","OR","97330-4114",0.23,1,"Dwelling","AV",1992,3,2,0,8,"3040 NE LANCASTER ST, CORVALLIS, OR"
-123.2819031,44.5914964,260500,1334,1973,2015-08-21,"2695 NW ROOSEVELT DR","CORVALLIS","OR","97330-1223",0.21,1,"Dwelling","AV",1840,3,1,1,8,"2695 NW ROOSEVELT DR, CORVALLIS, OR"
-123.261188,44.533777,222000,1202,1980,2015-08-21,"3247 SE HATHAWAY DR","CORVALLIS","OR","97333",0.17,1,"Dwelling","G",1664,3,2,0,8,"3247 SE HATHAWAY DR, CORVALLIS, OR"
-123.280038,44.580199,260000,1234,1957,2015-08-21,"2520 NW MULKEY AVE","CORVALLIS","OR","97330-2433",0.26,1,"Dwelling","AV",2101,3,1,1,8,"2520 NW MULKEY AVE, CORVALLIS, OR"
-123.304552,44.54637,245000,1466,2006,2015-08-20,"4703 SW ROSEBERRY ST","CORVALLIS","OR","97333",0.1,1,"Dwelling","AV",1778,3,2,1,8,"4703 SW ROSEBERRY ST, CORVALLIS, OR"
-123.2587685,44.5908015,250000,1540,1967,2015-08-20,"964 NW SEQUOIA AVE","CORVALLIS","OR","97330-1529",0.21,1,"Dwelling","AV",1981,3,2,0,8,"964 NW SEQUOIA AVE, CORVALLIS, OR"
-123.2635666,44.577569,231500,1040,1955,2015-08-19,"1205 NW 11TH ST","CORVALLIS","OR","97330",0.21,1,"Dwelling","G",1360,3,1,0,8,"1205 NW 11TH ST, CORVALLIS, OR"
-123.284146,44.5872559,428500,2648,1962,2015-08-19,"1920 NW 29TH PL","CORVALLIS","OR","97330",0.25,1,"Dwelling","G",3088,4,2,1,8,"1920 NW 29TH PL, CORVALLIS, OR"
-123.2620435,44.5645659,2e+06,0,2015,2015-08-19,"217 NW TIGRESS DR 101-103","CORVALLIS","OR","97330",0.84,0,"Commercial","AV",14204,0,0,0,8,"217 NW TIGRESS DR 101-103, CORVALLIS, OR"
-123.2700343,44.5588154,229000,1080,1928,2015-08-19,"920 SW 10TH ST","CORVALLIS","OR","97333",0.11,1,"Dwelling","G",1440,3,1,0,8,"920 SW 10TH ST, CORVALLIS, OR"
-123.309319,44.552757,165500,1300,1994,2015-08-19,"5140 SW HILLVIEW AVE","CORVALLIS","OR","97333",0.25,1,"Mobile Home","G",1768,0,2,0,8,"5140 SW HILLVIEW AVE, CORVALLIS, OR"
-123.245429,44.600055,20000,800,1971,2015-08-19,"277 NE CONIFER BLVD SPACE 125","CORVALLIS","OR","97330-4149",0,1,"Mobile Home","G",800,0,1,0,8,"277 NE CONIFER BLVD SPACE 125, CORVALLIS, OR"
-123.2642877,44.5610389,419055,0,1962,2015-08-18,"480 SW 4TH ST","CORVALLIS","OR","97333",0.24,0,"Commercial","AV",1710,0,0,0,8,"480 SW 4TH ST, CORVALLIS, OR"
-123.294393,44.6008,315000,1816,1979,2015-08-18,"3753 NW BOXWOOD PL","CORVALLIS","OR","97330-3309",0.19,1,"Dwelling","AV",2296,3,2,0,8,"3753 NW BOXWOOD PL, CORVALLIS, OR"
-123.284885,44.546928,271900,1424,1977,2015-08-17,"3195 SW WILLAMETTE AVE","CORVALLIS","OR","97333",0.26,1,"Dwelling","AV",1864,3,2,0,8,"3195 SW WILLAMETTE AVE, CORVALLIS, OR"
-123.3135743,44.5693142,10000,934,1980,2015-08-16,"200 NW 53RD ST #6","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",934,0,1,0,8,"200 NW 53RD ST #6, CORVALLIS, OR"
-123.283393,44.57681,237000,928,1946,2015-08-14,"928 NW 29TH ST","CORVALLIS","OR","97330",0.14,1,"Dwelling","G",1181,2,1,0,8,"928 NW 29TH ST, CORVALLIS, OR"
-123.2594411,44.5283584,339990,2341,2015,2015-08-14,"948 SE BAYSHORE CIR","CORVALLIS","OR","97333",0.1,1,"Dwelling","AV",2799,3,2,1,8,"948 SE BAYSHORE CIR, CORVALLIS, OR"
-123.262409,44.5453962,145000,800,1927,2015-08-14,"425 SE ALEXANDER AVE","CORVALLIS","OR","97333",0.43,1,"Dwelling","AV",1040,2,1,0,8,"425 SE ALEXANDER AVE, CORVALLIS, OR"
-123.268831,44.578625,334000,3006,1955,2015-08-14,"1325 NW 15TH ST","CORVALLIS","OR","97330-2604",0.24,1,"Dwelling","AV",4346,5,2,1,8,"1325 NW 15TH ST, CORVALLIS, OR"
-123.25683,44.599071,425000,2632,2013,2015-08-14,"688 NW MIRADOR PL","CORVALLIS","OR","97330",0.18,1,"Dwelling","AV",3152,4,2,1,8,"688 NW MIRADOR PL, CORVALLIS, OR"
-123.257317,44.530189,365000,2608,2005,2015-08-14,"1120 SE RIVERGREEN AVE","CORVALLIS","OR","97333",0.1,1,"Dwelling","AV",3092,3,2,1,8,"1120 SE RIVERGREEN AVE, CORVALLIS, OR"
-123.2570529,44.5287338,331000,2350,2004,2015-08-14,"860 SE BAYSHORE CIR","CORVALLIS","OR","97333",0.11,1,"Dwelling","AV",2830,3,2,1,8,"860 SE BAYSHORE CIR, CORVALLIS, OR"
-123.294944,44.584209,350000,2363,1974,2015-08-13,"3990 NW JAMESON DR","CORVALLIS","OR","97330-1779",0.26,1,"Dwelling","AV",2864,4,2,1,8,"3990 NW JAMESON DR, CORVALLIS, OR"
-123.264617,44.532163,234500,1252,1979,2015-08-13,"290 SE VILLA DR","CORVALLIS","OR","97333",0.15,1,"Dwelling","G",1432,3,1,0,8,"290 SE VILLA DR, CORVALLIS, OR"
-123.2734677,44.5828104,338900,2000,1965,2015-08-13,"1830 NW GARFIELD AVE","CORVALLIS","OR","97330-2536",0.22,1,"Dwelling","AV",3488,4,1,1,8,"1830 NW GARFIELD AVE, CORVALLIS, OR"
-123.290281,44.5487397,280000,1745,1993,2015-08-13,"1614 SW COUNTRY CLUB PL","CORVALLIS","OR","97333",0.12,1,"Dwelling","AV",2171,3,2,1,8,"1614 SW COUNTRY CLUB PL, CORVALLIS, OR"
-123.284278,44.580768,305000,1488,1957,2015-08-12,"2933 NW MULKEY AVE","CORVALLIS","OR","97330",0.22,1,"Dwelling","G",1928,3,1,1,8,"2933 NW MULKEY AVE, CORVALLIS, OR"
-123.284786,44.545105,411000,3266,1989,2015-08-12,"3225 SW CASCADE AVE","CORVALLIS","OR","97333",0.29,1,"Dwelling","AV",3860,4,3,0,8,"3225 SW CASCADE AVE, CORVALLIS, OR"
-123.2620435,44.5645659,183000,0,NA,2015-08-12,"6298 SW GRAND OAKS DR GARAGE # G5","CORVALLIS","OR","97333",0.01,0,"RES Feature","0",0,0,0,0,8,"6298 SW GRAND OAKS DR GARAGE # G5, CORVALLIS, OR"
-123.24968,44.590523,14000,864,1976,2015-08-12,"755 NE CIRCLE BLVD SPACE 47","CORVALLIS","OR","97330",0,1,"Mobile Home","G",864,0,1,0,8,"755 NE CIRCLE BLVD SPACE 47, CORVALLIS, OR"
-123.2463352,44.5946242,25000,1404,1994,2015-08-12,"2601 NE JACK LONDON ST SPACE 43","CORVALLIS","OR","97330",0,1,"Mobile Home","AV",1704,0,2,0,8,"2601 NE JACK LONDON ST SPACE 43, CORVALLIS, OR"
-123.3031376,44.5934316,229000,1092,1980,2015-08-11,"2634 NW ACEY PL","CORVALLIS","OR","97330",0.21,1,"Dwelling","AV",1680,2,1,0,8,"2634 NW ACEY PL, CORVALLIS, OR"
-123.251414,44.598441,328000,1904,1971,2015-08-11,"3045 NW AUTUMN ST","CORVALLIS","OR","97330-3801",0.26,1,"Dwelling","AV",2424,3,2,0,8,"3045 NW AUTUMN ST, CORVALLIS, OR"
-123.263787,44.538294,250000,1008,1970,2015-08-11,"330 SE PARK AVE","CORVALLIS","OR","97333",0.25,1,"Dwelling","G",1294,3,1,0,8,"330 SE PARK AVE, CORVALLIS, OR"
-123.269457,44.5443415,147000,1152,1981,2015-08-10,"414 SW BUTTERFIELD PL","CORVALLIS","OR","97333",0.13,1,"Mobile Home","G",1592,0,2,0,8,"414 SW BUTTERFIELD PL, CORVALLIS, OR"
-123.309399,44.555955,349900,1671,1946,2015-08-10,"5060 SW WEST HILLS RD","CORVALLIS","OR","97333",0.5,1,"Dwelling","G",2023,3,2,0,8,"5060 SW WEST HILLS RD, CORVALLIS, OR"
