"","long","lat","group","order","region","subregion"
"915",-98.7492752075195,34.1310958862305,1,915,"texas",NA
"916",-98.7206344604492,34.1368255615234,1,916,"texas",NA
"917",-98.6919784545898,34.1540107727051,1,917,"texas",NA
"918",-98.657600402832,34.1540107727051,1,918,"texas",NA
"919",-98.6289596557617,34.1540107727051,1,919,"texas",NA
"920",-98.6060333251953,34.176929473877,1,920,"texas",NA
"921",-98.5773849487305,34.1540107727051,1,921,"texas",NA
"922",-98.5544738769531,34.1425552368164,1,922,"texas",NA
"923",-98.5372848510742,34.0967178344727,1,923,"texas",NA
"924",-98.5086364746094,34.0737991333008,1,924,"texas",NA
"925",-98.485710144043,34.0623397827148,1,925,"texas",NA
"926",-98.4456100463867,34.0680732727051,1,926,"texas",NA
"927",-98.4226913452148,34.0852584838867,1,927,"texas",NA
"928",-98.4112319946289,34.0852584838867,1,928,"texas",NA
"929",-98.39404296875,34.1425552368164,1,929,"texas",NA
"930",-98.3825836181641,34.1540107727051,1,930,"texas",NA
"931",-98.3539352416992,34.1654739379883,1,931,"texas",NA
"932",-98.3252868652344,34.1540107727051,1,932,"texas",NA
"933",-98.2794494628906,34.1253662109375,1,933,"texas",NA
"934",-98.210693359375,34.1196365356445,1,934,"texas",NA
"935",-98.1820526123047,34.1196365356445,1,935,"texas",NA
"936",-98.1591262817383,34.1310958862305,1,936,"texas",NA
"937",-98.130485534668,34.1540107727051,1,937,"texas",NA
"938",-98.1132888793945,34.1482849121094,1,938,"texas",NA
"939",-98.0903778076172,34.1368255615234,1,939,"texas",NA
"940",-98.0846481323242,34.1196365356445,1,940,"texas",NA
"941",-98.1018371582031,34.0852584838867,1,941,"texas",NA
"942",-98.0961074829102,34.039421081543,1,942,"texas",NA
"943",-98.0731811523438,34.0107727050781,1,943,"texas",NA
"944",-98.0445404052734,33.9993171691895,1,944,"texas",NA
"945",-97.9987030029297,34.0107727050781,1,945,"texas",NA
"946",-97.9643249511719,33.9935836791992,1,946,"texas",NA
"947",-97.947135925293,33.9821281433105,1,947,"texas",NA
"948",-97.9643249511719,33.9534797668457,1,948,"texas",NA
"949",-97.9757843017578,33.9191017150879,1,949,"texas",NA
"950",-97.9757843017578,33.9133720397949,1,950,"texas",NA
"951",-97.9528656005859,33.8675346374512,1,951,"texas",NA
"952",-97.9070281982422,33.8503456115723,1,952,"texas",NA
"953",-97.8841094970703,33.8388862609863,1,953,"texas",NA
"954",-97.8611907958984,33.8388862609863,1,954,"texas",NA
"955",-97.8325424194336,33.8618049621582,1,955,"texas",NA
"956",-97.8038940429688,33.896183013916,1,956,"texas",NA
"957",-97.7809753417969,33.9248313903809,1,957,"texas",NA
"958",-97.763786315918,33.9420204162598,1,958,"texas",NA
"959",-97.7351455688477,33.9534797668457,1,959,"texas",NA
"960",-97.7179489135742,33.9763984680176,1,960,"texas",NA
"961",-97.6950378417969,33.9821281433105,1,961,"texas",NA
"962",-97.6549224853516,33.9821281433105,1,962,"texas",NA
"963",-97.6205444335938,33.9763984680176,1,963,"texas",NA
"964",-97.5976333618164,33.9420204162598,1,964,"texas",NA
"965",-97.5861740112305,33.907642364502,1,965,"texas",NA
"966",-97.5632553100586,33.901912689209,1,966,"texas",NA
"967",-97.5460662841797,33.9248313903809,1,967,"texas",NA
"968",-97.5174179077148,33.9133720397949,1,968,"texas",NA
"969",-97.48876953125,33.9133720397949,1,969,"texas",NA
"970",-97.4658508300781,33.8789939880371,1,970,"texas",NA
"971",-97.4543914794922,33.8331565856934,1,971,"texas",NA
"972",-97.4257431030273,33.8102378845215,1,972,"texas",NA
"973",-97.3913650512695,33.7987823486328,1,973,"texas",NA
"974",-97.3283386230469,33.8675346374512,1,974,"texas",NA
"975",-97.305419921875,33.8618049621582,1,975,"texas",NA
"976",-97.2767791748047,33.8618049621582,1,976,"texas",NA
"977",-97.2595825195312,33.901912689209,1,977,"texas",NA
"978",-97.2366714477539,33.9133720397949,1,978,"texas",NA
"979",-97.2080154418945,33.901912689209,1,979,"texas",NA
"980",-97.1851043701172,33.8675346374512,1,980,"texas",NA
"981",-97.1736373901367,33.8446159362793,1,981,"texas",NA
"982",-97.1908340454102,33.8217010498047,1,982,"texas",NA
"983",-97.2137451171875,33.7930526733398,1,983,"texas",NA
"984",-97.1965637207031,33.7529449462891,1,984,"texas",NA
"985",-97.1679077148438,33.7185668945312,1,985,"texas",NA
"986",-97.1392669677734,33.7128372192383,1,986,"texas",NA
"987",-97.1106185913086,33.7242965698242,1,987,"texas",NA
"988",-97.0991592407227,33.7529449462891,1,988,"texas",NA
"989",-97.0991592407227,33.7987823486328,1,989,"texas",NA
"990",-97.0819625854492,33.8102378845215,1,990,"texas",NA
"991",-97.1106185913086,33.8274269104004,1,991,"texas",NA
"992",-97.1106185913086,33.8503456115723,1,992,"texas",NA
"993",-97.0876998901367,33.8560752868652,1,993,"texas",NA
"994",-97.0590515136719,33.8446159362793,1,994,"texas",NA
"995",-97.0361328125,33.8331565856934,1,995,"texas",NA
"996",-96.9788360595703,33.8847236633301,1,996,"texas",NA
"997",-96.9902954101562,33.9534797668457,1,997,"texas",NA
"998",-96.9444580078125,33.9534797668457,1,998,"texas",NA
"999",-96.9158096313477,33.9649391174316,1,999,"texas",NA
"1000",-96.8928909301758,33.9477462768555,1,1000,"texas",NA
"1001",-96.8814315795898,33.8560752868652,1,1001,"texas",NA
"1002",-96.8642501831055,33.8446159362793,1,1002,"texas",NA
"1003",-96.8413238525391,33.8618049621582,1,1003,"texas",NA
"1004",-96.8012161254883,33.8618049621582,1,1004,"texas",NA
"1005",-96.7668380737305,33.8331565856934,1,1005,"texas",NA
"1006",-96.7381973266602,33.8217010498047,1,1006,"texas",NA
"1007",-96.7152709960938,33.8331565856934,1,1007,"texas",NA
"1008",-96.6923599243164,33.8847236633301,1,1008,"texas",NA
"1009",-96.66943359375,33.9133720397949,1,1009,"texas",NA
"1010",-96.6407928466797,33.907642364502,1,1010,"texas",NA
"1011",-96.6350631713867,33.8847236633301,1,1011,"texas",NA
"1012",-96.6121444702148,33.8847236633301,1,1012,"texas",NA
"1013",-96.5949554443359,33.890453338623,1,1013,"texas",NA
"1014",-96.589225769043,33.8675346374512,1,1014,"texas",NA
"1015",-96.6121444702148,33.8503456115723,1,1015,"texas",NA
"1016",-96.6350631713867,33.8446159362793,1,1016,"texas",NA
"1017",-96.6236038208008,33.8217010498047,1,1017,"texas",NA
"1018",-96.5433883666992,33.8102378845215,1,1018,"texas",NA
"1019",-96.5261993408203,33.7873191833496,1,1019,"texas",NA
"1020",-96.5147399902344,33.7644004821777,1,1020,"texas",NA
"1021",-96.4803619384766,33.7644004821777,1,1021,"texas",NA
"1022",-96.4574508666992,33.770133972168,1,1022,"texas",NA
"1023",-96.4230651855469,33.7472152709961,1,1023,"texas",NA
"1024",-96.3886871337891,33.7242965698242,1,1024,"texas",NA
"1025",-96.3657760620117,33.6956481933594,1,1025,"texas",NA
"1026",-96.3371200561523,33.6956481933594,1,1026,"texas",NA
"1027",-96.3142013549805,33.7414855957031,1,1027,"texas",NA
"1028",-96.2912902832031,33.7472152709961,1,1028,"texas",NA
"1029",-96.2626342773438,33.7529449462891,1,1029,"texas",NA
"1030",-96.2339935302734,33.7529449462891,1,1030,"texas",NA
"1031",-96.2110748291016,33.7529449462891,1,1031,"texas",NA
"1032",-96.1881561279297,33.770133972168,1,1032,"texas",NA
"1033",-96.1537780761719,33.8217010498047,1,1033,"texas",NA
"1034",-96.1136703491211,33.8331565856934,1,1034,"texas",NA
"1035",-96.0678329467773,33.8560752868652,1,1035,"texas",NA
"1036",-95.9990768432617,33.8503456115723,1,1036,"texas",NA
"1037",-95.9818878173828,33.8388862609863,1,1037,"texas",NA
"1038",-95.9647064208984,33.8675346374512,1,1038,"texas",NA
"1039",-95.9188690185547,33.8675346374512,1,1039,"texas",NA
"1040",-95.8615646362305,33.8675346374512,1,1040,"texas",NA
"1041",-95.8271942138672,33.8675346374512,1,1041,"texas",NA
"1042",-95.7870864868164,33.8675346374512,1,1042,"texas",NA
"1043",-95.7928161621094,33.896183013916,1,1043,"texas",NA
"1044",-95.7813568115234,33.9133720397949,1,1044,"texas",NA
"1045",-95.7469787597656,33.907642364502,1,1045,"texas",NA
"1046",-95.7297897338867,33.9191017150879,1,1046,"texas",NA
"1047",-95.7011413574219,33.907642364502,1,1047,"texas",NA
"1048",-95.6610336303711,33.9248313903809,1,1048,"texas",NA
"1049",-95.6209259033203,33.9592094421387,1,1049,"texas",NA
"1050",-95.5865478515625,33.9592094421387,1,1050,"texas",NA
"1051",-95.5636291503906,33.9534797668457,1,1051,"texas",NA
"1052",-95.5521774291992,33.9133720397949,1,1052,"texas",NA
"1053",-95.5292510986328,33.896183013916,1,1053,"texas",NA
"1054",-95.4834136962891,33.901912689209,1,1054,"texas",NA
"1055",-95.4375762939453,33.890453338623,1,1055,"texas",NA
"1056",-95.4031982421875,33.8847236633301,1,1056,"texas",NA
"1057",-95.3688278198242,33.901912689209,1,1057,"texas",NA
"1058",-95.3229904174805,33.9133720397949,1,1058,"texas",NA
"1059",-95.3000717163086,33.907642364502,1,1059,"texas",NA
"1060",-95.2828826904297,33.9133720397949,1,1060,"texas",NA
"1061",-95.2656936645508,33.9592094421387,1,1061,"texas",NA
"1062",-95.2427749633789,33.9821281433105,1,1062,"texas",NA
"1063",-95.1625595092773,33.9763984680176,1,1063,"texas",NA
"1064",-95.1453704833984,33.9649391174316,1,1064,"texas",NA
"1065",-95.1109924316406,33.9420204162598,1,1065,"texas",NA
"1066",-95.0938110351562,33.9191017150879,1,1066,"texas",NA
"1067",-95.0708847045898,33.896183013916,1,1067,"texas",NA
"1068",-95.0307769775391,33.8847236633301,1,1068,"texas",NA
"1069",-94.9906692504883,33.890453338623,1,1069,"texas",NA
"1070",-94.9677581787109,33.8789939880371,1,1070,"texas",NA
"1071",-94.956298828125,33.8503456115723,1,1071,"texas",NA
"1072",-94.8989944458008,33.7930526733398,1,1072,"texas",NA
"1073",-94.8646240234375,33.7758636474609,1,1073,"texas",NA
"1074",-94.8302459716797,33.7758636474609,1,1074,"texas",NA
"1075",-94.7958679199219,33.7758636474609,1,1075,"texas",NA
"1076",-94.7844085693359,33.7529449462891,1,1076,"texas",NA
"1077",-94.7500305175781,33.7472152709961,1,1077,"texas",NA
"1078",-94.7328414916992,33.7300262451172,1,1078,"texas",NA
"1079",-94.7156524658203,33.7357559204102,1,1079,"texas",NA
"1080",-94.6984634399414,33.7185668945312,1,1080,"texas",NA
"1081",-94.6812744140625,33.7300262451172,1,1081,"texas",NA
"1082",-94.6640853881836,33.7242965698242,1,1082,"texas",NA
"1083",-94.6640853881836,33.6956481933594,1,1083,"texas",NA
"1084",-94.6469039916992,33.6956481933594,1,1084,"texas",NA
"1085",-94.6239776611328,33.7071075439453,1,1085,"texas",NA
"1086",-94.5781402587891,33.6899185180664,1,1086,"texas",NA
"1087",-94.5494995117188,33.6612701416016,1,1087,"texas",NA
"1088",-94.4979248046875,33.6669998168945,1,1088,"texas",NA
